Aktiv	Infektionen	Genesen	ToteBestätigt	ToteGemeldet	TestungenGes	GesBesFälle	GesNBVerf	GesIBVerf	GesNBBel	GesIBBel	BFNH	Erkrankungen	LetzteAktualisierung	Timestamp
1290	15758	13928	582	615	311690	15833	14553	1027	230	79	981	15758	2020-05-09 16:00:00	2020-05-09 16:00:00
1290	15772	13928	583	615	311690	15833	14553	1027	230	79	981	15772	2020-05-09 17:00:00	2020-05-09 17:00:00
1290	15773	13928	583	615	311690	15833	14553	1027	230	79	981	15773	2020-05-09 18:00:00	2020-05-09 18:00:00
1290	15775	13928	583	615	311690	15833	14553	1027	230	79	981	15775	2020-05-09 19:00:00	2020-05-09 19:00:00
1290	15775	13928	583	615	311690	15833	14553	1027	230	79	981	15775	2020-05-09 20:00:00	2020-05-09 20:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-09 21:00:00	2020-05-09 21:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-09 22:00:00	2020-05-09 22:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-09 23:00:00	2020-05-09 23:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 00:00:00	2020-05-10 00:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 01:00:00	2020-05-10 01:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 02:00:00	2020-05-10 02:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 03:00:00	2020-05-10 03:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 04:00:00	2020-05-10 04:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 05:00:00	2020-05-10 05:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 06:00:00	2020-05-10 06:00:00
1290	15776	13928	583	615	311690	15833	14553	1027	230	79	981	15776	2020-05-10 07:00:00	2020-05-10 07:00:00
1290	15777	13928	583	615	311690	15833	14553	1027	230	79	981	15777	2020-05-10 08:00:00	2020-05-10 08:00:00
1290	15777	13928	583	615	311690	15833	14553	1027	230	79	981	15777	2020-05-10 09:00:00	2020-05-10 09:00:00
1290	15777	13928	583	615	311690	15833	14553	1027	230	79	981	15777	2020-05-10 10:00:00	2020-05-10 10:00:00
1262	15780	13991	583	618	316508	15871	15360	1035	219	72	971	15780	2020-05-10 11:00:00	2020-05-10 11:00:00
1262	15783	13991	584	618	316508	15871	15360	1035	219	72	971	15783	2020-05-10 12:00:00	2020-05-10 12:00:00
1262	15784	13991	586	618	316508	15871	15360	1035	219	72	971	15784	2020-05-10 13:00:00	2020-05-10 13:00:00
1262	15785	13991	586	618	316508	15871	15360	1035	219	72	971	15785	2020-05-10 14:00:00	2020-05-10 14:00:00
1262	15786	13991	586	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 15:00:00	2020-05-10 15:00:00
1262	15787	13991	586	618	316508	15871	15360	1035	219	72	971	15787	2020-05-10 16:00:00	2020-05-10 16:00:00
1262	15786	13991	586	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 17:00:00	2020-05-10 17:00:00
1262	15786	13991	586	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 18:00:00	2020-05-10 18:00:00
1262	15786	13991	586	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 19:00:00	2020-05-10 19:00:00
1262	15786	13991	586	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 20:00:00	2020-05-10 20:00:00
1262	15786	13991	587	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 21:00:00	2020-05-10 21:00:00
1262	15786	13991	587	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 21:59:59	2020-05-10 21:59:59
1262	15786	13991	587	618	316508	15871	15360	1035	219	72	971	15786	2020-05-10 23:00:00	2020-05-10 23:00:00
1262	15786	13991	587	618	316508	15871	15360	1035	219	72	971	15786	2020-05-11 00:00:00	2020-05-11 00:00:00
1262	15786	13991	587	618	316508	15871	15360	1035	219	72	971	15786	2020-05-11 01:00:00	2020-05-11 01:00:00
1262	15787	13991	587	618	316508	15871	15360	1035	219	72	971	15787	2020-05-11 02:00:00	2020-05-11 02:00:00
1262	15787	13991	587	618	316508	15871	15360	1035	219	72	971	15787	2020-05-11 03:00:00	2020-05-11 03:00:00
1262	15787	13991	587	618	316508	15871	15360	1035	219	72	971	15787	2020-05-11 04:00:00	2020-05-11 04:00:00
1262	15787	13991	587	618	316508	15871	15360	1035	219	72	971	15787	2020-05-11 05:00:00	2020-05-11 05:00:00
1262	15787	13991	587	618	316508	15871	15360	1035	219	72	971	15787	2020-05-11 06:00:00	2020-05-11 06:00:00
1262	15787	13991	587	618	316508	15871	15360	1035	219	72	971	15787	2020-05-11 07:00:00	2020-05-11 07:00:00
1262	15792	13991	587	618	316508	15871	15360	1035	219	72	971	15792	2020-05-11 08:00:00	2020-05-11 08:00:00
1262	15798	13991	587	618	316508	15871	15360	1035	219	72	971	15798	2020-05-11 09:00:00	2020-05-11 09:00:00
1262	15804	13991	587	618	316508	15871	15360	1035	219	72	971	15804	2020-05-11 10:00:00	2020-05-11 10:00:00
1201	15815	14061	588	620	319484	15882	15555	1052	211	68	922	15815	2020-05-11 11:00:00	2020-05-11 11:00:00
1201	15828	14061	589	620	319484	15882	15555	1052	211	68	922	15828	2020-05-11 12:00:00	2020-05-11 12:00:00
1201	15831	14061	589	620	319484	15882	15555	1052	211	68	922	15831	2020-05-11 13:00:00	2020-05-11 13:00:00
1201	15843	14061	591	620	319484	15882	15555	1052	211	68	922	15843	2020-05-11 14:00:00	2020-05-11 14:00:00
1201	15845	14061	591	620	319484	15882	15555	1052	211	68	922	15845	2020-05-11 15:00:00	2020-05-11 15:00:00
1201	15857	14061	591	620	319484	15882	15555	1052	211	68	922	15857	2020-05-11 16:00:00	2020-05-11 16:00:00
1201	15870	14061	591	620	319484	15882	15555	1052	211	68	922	15870	2020-05-11 17:00:00	2020-05-11 17:00:00
1201	15875	14061	591	620	319484	15882	15555	1052	211	68	922	15875	2020-05-11 18:00:00	2020-05-11 18:00:00
1201	15871	14061	591	620	319484	15882	15555	1052	211	68	922	15871	2020-05-11 19:00:00	2020-05-11 19:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-11 20:00:00	2020-05-11 20:00:00
1201	15873	14061	591	620	319484	15882	15555	1052	211	68	922	15873	2020-05-11 21:00:00	2020-05-11 21:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-11 22:00:00	2020-05-11 22:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-11 23:00:00	2020-05-11 23:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 00:00:00	2020-05-12 00:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 01:00:00	2020-05-12 01:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 02:00:00	2020-05-12 02:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 03:00:00	2020-05-12 03:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 04:00:00	2020-05-12 04:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 05:00:00	2020-05-12 05:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 06:00:00	2020-05-12 06:00:00
1201	15874	14061	591	620	319484	15882	15555	1052	211	68	922	15874	2020-05-12 07:00:00	2020-05-12 07:00:00
1201	15877	14061	591	620	319484	15882	15555	1052	211	68	922	15877	2020-05-12 08:00:00	2020-05-12 08:00:00
1201	15887	14061	591	620	319484	15882	15555	1052	211	68	922	15887	2020-05-12 09:00:00	2020-05-12 09:00:00
1190	15892	14148	591	623	329314	15961	14564	1017	205	59	926	15892	2020-05-12 10:00:00	2020-05-12 10:00:00
1190	15893	14148	591	623	329314	15961	14564	1017	205	59	926	15893	2020-05-12 11:00:00	2020-05-12 11:00:00
1190	15892	14148	591	623	329314	15961	14564	1017	205	59	926	15892	2020-05-12 12:00:00	2020-05-12 12:00:00
1190	15892	14148	591	623	329314	15961	14564	1017	205	59	926	15892	2020-05-12 13:00:00	2020-05-12 13:00:00
1190	15892	14148	591	623	329314	15961	14564	1017	205	59	926	15892	2020-05-12 14:00:00	2020-05-12 14:00:00
1190	15894	14148	591	623	329314	15961	14564	1017	205	59	926	15894	2020-05-12 15:00:00	2020-05-12 15:00:00
1190	15901	14148	592	623	329314	15961	14564	1017	205	59	926	15901	2020-05-12 16:00:00	2020-05-12 16:00:00
1190	15901	14148	592	623	329314	15961	14564	1017	205	59	926	15901	2020-05-12 17:00:00	2020-05-12 17:00:00
1190	15901	14148	592	623	329314	15961	14564	1017	205	59	926	15901	2020-05-12 18:00:00	2020-05-12 18:00:00
1190	15902	14148	592	623	329314	15961	14564	1017	205	59	926	15902	2020-05-12 19:00:00	2020-05-12 19:00:00
1190	15903	14148	592	623	329314	15961	14564	1017	205	59	926	15903	2020-05-12 20:00:00	2020-05-12 20:00:00
1190	15908	14148	592	623	329314	15961	14564	1017	205	59	926	15908	2020-05-12 21:00:00	2020-05-12 21:00:00
1190	15909	14148	592	623	329314	15961	14564	1017	205	59	926	15909	2020-05-12 22:00:00	2020-05-12 22:00:00
1190	15909	14148	592	623	329314	15961	14564	1017	205	59	926	15909	2020-05-12 23:00:00	2020-05-12 23:00:00
1190	15909	14148	592	623	329314	15961	14564	1017	205	59	926	15909	2020-05-13 00:00:00	2020-05-13 00:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 01:00:00	2020-05-13 01:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 02:00:00	2020-05-13 02:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 03:00:00	2020-05-13 03:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 04:00:00	2020-05-13 04:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 05:00:00	2020-05-13 05:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 06:00:00	2020-05-13 06:00:00
1190	15910	14148	592	623	329314	15961	14564	1017	205	59	926	15910	2020-05-13 07:00:00	2020-05-13 07:00:00
1190	15921	14148	592	623	329314	15961	14564	1017	205	59	926	15921	2020-05-13 08:00:00	2020-05-13 08:00:00
1190	15927	14148	592	623	329314	15961	14564	1017	205	59	926	15927	2020-05-13 09:00:00	2020-05-13 09:00:00
1069	15931	14304	592	624	336252	15997	13498	979	188	55	826	15931	2020-05-13 10:00:00	2020-05-13 10:00:00
1069	15939	14304	592	624	336252	15997	13498	979	188	55	826	15939	2020-05-13 11:00:00	2020-05-13 11:00:00
1069	15952	14304	592	624	336252	15997	13498	979	188	55	826	15952	2020-05-13 12:00:00	2020-05-13 12:00:00
1069	15955	14304	592	624	336252	15997	13498	979	188	55	826	15955	2020-05-13 13:00:00	2020-05-13 13:00:00
1069	15964	14304	592	624	336252	15997	13498	979	188	55	826	15964	2020-05-13 14:00:00	2020-05-13 14:00:00
1069	15973	14304	592	624	336252	15997	13498	979	188	55	826	15973	2020-05-13 15:00:00	2020-05-13 15:00:00
1069	15975	14304	592	624	336252	15997	13498	979	188	55	826	15975	2020-05-13 16:00:00	2020-05-13 16:00:00
1069	15976	14304	592	624	336252	15997	13498	979	188	55	826	15976	2020-05-13 17:00:00	2020-05-13 17:00:00
1069	15978	14304	592	624	336252	15997	13498	979	188	55	826	15978	2020-05-13 18:00:00	2020-05-13 18:00:00
1069	15978	14304	592	624	336252	15997	13498	979	188	55	826	15978	2020-05-13 19:00:00	2020-05-13 19:00:00
1069	15978	14304	592	624	336252	15997	13498	979	188	55	826	15978	2020-05-13 20:00:00	2020-05-13 20:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-13 21:00:00	2020-05-13 21:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-13 22:00:00	2020-05-13 22:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-13 23:00:00	2020-05-13 23:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 00:00:00	2020-05-14 00:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 01:00:00	2020-05-14 01:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 02:00:00	2020-05-14 02:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 03:00:00	2020-05-14 03:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 04:00:00	2020-05-14 04:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 05:00:00	2020-05-14 05:00:00
1069	15979	14304	592	624	336252	15997	13498	979	188	55	826	15979	2020-05-14 06:00:00	2020-05-14 06:00:00
1069	15980	14304	592	624	336252	15997	13498	979	188	55	826	15980	2020-05-14 07:00:00	2020-05-14 07:00:00
1069	15980	14304	592	624	336252	15997	13498	979	188	55	826	15980	2020-05-14 08:00:00	2020-05-14 08:00:00
1069	15995	14304	593	624	336252	15997	13498	979	188	55	826	15995	2020-05-14 09:00:00	2020-05-14 09:00:00
1027	15996	14405	593	626	344606	16058	13068	976	180	54	793	15996	2020-05-14 10:00:00	2020-05-14 10:00:00
1027	16000	14405	593	626	344606	16058	13068	976	180	54	793	16000	2020-05-14 11:00:00	2020-05-14 11:00:00
1027	16003	14405	593	626	344606	16058	13068	976	180	54	793	16003	2020-05-14 12:00:00	2020-05-14 12:00:00
1027	16005	14405	594	626	344606	16058	13068	976	180	54	793	16005	2020-05-14 13:00:00	2020-05-14 13:00:00
1027	16007	14405	594	626	344606	16058	13068	976	180	54	793	16007	2020-05-14 14:00:00	2020-05-14 14:00:00
1027	16014	14405	594	626	344606	16058	13068	976	180	54	793	16014	2020-05-14 15:00:00	2020-05-14 15:00:00
1027	16017	14405	594	626	344606	16058	13068	976	180	54	793	16017	2020-05-14 16:00:00	2020-05-14 16:00:00
1027	16019	14405	594	626	344606	16058	13068	976	180	54	793	16019	2020-05-14 17:00:00	2020-05-14 17:00:00
1027	16019	14405	594	626	344606	16058	13068	976	180	54	793	16019	2020-05-14 18:00:00	2020-05-14 18:00:00
1027	16019	14405	594	626	344606	16058	13068	976	180	54	793	16019	2020-05-14 19:00:00	2020-05-14 19:00:00
1027	16020	14405	594	626	344606	16058	13068	976	180	54	793	16020	2020-05-14 20:00:00	2020-05-14 20:00:00
1027	16023	14405	594	626	344606	16058	13068	976	180	54	793	16023	2020-05-14 21:00:00	2020-05-14 21:00:00
1027	16025	14405	594	626	344606	16058	13068	976	180	54	793	16025	2020-05-14 22:00:00	2020-05-14 22:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-14 23:00:00	2020-05-14 23:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 00:00:00	2020-05-15 00:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 01:00:00	2020-05-15 01:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 02:00:00	2020-05-15 02:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 03:00:00	2020-05-15 03:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 04:00:00	2020-05-15 04:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 05:00:00	2020-05-15 05:00:00
1027	16026	14405	594	626	344606	16058	13068	976	180	54	793	16026	2020-05-15 06:00:00	2020-05-15 06:00:00
1027	16029	14405	594	626	344606	16058	13068	976	180	54	793	16029	2020-05-15 07:00:00	2020-05-15 07:00:00
1027	16030	14405	594	626	344606	16058	13068	976	180	54	793	16030	2020-05-15 08:00:00	2020-05-15 08:00:00
1027	16035	14405	595	626	344606	16058	13068	976	180	54	793	16035	2020-05-15 09:00:00	2020-05-15 09:00:00
1009	16047	14471	595	628	351351	16108	12918	966	165	47	797	16047	2020-05-15 10:00:00	2020-05-15 10:00:00
1009	16054	14471	595	628	351351	16108	12918	966	165	47	797	16054	2020-05-15 11:00:00	2020-05-15 11:00:00
1009	16065	14471	595	628	351351	16108	12918	966	165	47	797	16065	2020-05-15 12:00:00	2020-05-15 12:00:00
1009	16068	14471	595	628	351351	16108	12918	966	165	47	797	16068	2020-05-15 13:00:00	2020-05-15 13:00:00
1009	16071	14471	595	628	351351	16108	12918	966	165	47	797	16071	2020-05-15 14:00:00	2020-05-15 14:00:00
1009	16093	14471	595	628	351351	16108	12918	966	165	47	797	16093	2020-05-15 15:00:00	2020-05-15 15:00:00
1009	16106	14471	595	628	351351	16108	12918	966	165	47	797	16106	2020-05-15 16:00:00	2020-05-15 16:00:00
1009	16109	14471	595	628	351351	16108	12918	966	165	47	797	16109	2020-05-15 17:00:00	2020-05-15 17:00:00
1009	16110	14471	595	628	351351	16108	12918	966	165	47	797	16110	2020-05-15 18:00:00	2020-05-15 18:00:00
1009	16110	14471	595	628	351351	16108	12918	966	165	47	797	16110	2020-05-15 19:00:00	2020-05-15 19:00:00
1009	16109	14471	595	628	351351	16108	12918	966	165	47	797	16109	2020-05-15 20:00:00	2020-05-15 20:00:00
1009	16110	14471	595	628	351351	16108	12918	966	165	47	797	16110	2020-05-15 21:00:00	2020-05-15 21:00:00
1009	16111	14471	595	628	351351	16108	12918	966	165	47	797	16111	2020-05-15 22:00:00	2020-05-15 22:00:00
1009	16116	14471	595	628	351351	16108	12918	966	165	47	797	16116	2020-05-15 23:00:00	2020-05-15 23:00:00
1009	16130	14471	595	628	351351	16108	12918	966	165	47	797	16130	2020-05-16 00:00:00	2020-05-16 00:00:00
1009	16132	14471	595	628	351351	16108	12918	966	165	47	797	16132	2020-05-16 01:00:00	2020-05-16 01:00:00
1009	16132	14471	595	628	351351	16108	12918	966	165	47	797	16132	2020-05-16 02:00:00	2020-05-16 02:00:00
1009	16132	14471	595	628	351351	16108	12918	966	165	47	797	16132	2020-05-16 03:00:00	2020-05-16 03:00:00
1009	16133	14471	595	628	351351	16108	12918	966	165	47	797	16133	2020-05-16 04:00:00	2020-05-16 04:00:00
1009	16133	14471	595	628	351351	16108	12918	966	165	47	797	16133	2020-05-16 05:00:00	2020-05-16 05:00:00
1009	16133	14471	595	628	351351	16108	12918	966	165	47	797	16133	2020-05-16 06:00:00	2020-05-16 06:00:00
1009	16133	14471	595	628	351351	16108	12918	966	165	47	797	16133	2020-05-16 07:00:00	2020-05-16 07:00:00
1009	16133	14471	595	628	351351	16108	12918	966	165	47	797	16133	2020-05-16 08:00:00	2020-05-16 08:00:00
1009	16133	14471	595	628	351351	16108	12918	966	165	47	797	16133	2020-05-16 09:00:00	2020-05-16 09:00:00
1009	16135	14471	595	628	351351	16108	12918	966	165	47	797	16135	2020-05-16 10:00:00	2020-05-16 10:00:00
1009	16137	14471	595	628	351351	16108	12918	966	165	47	797	16137	2020-05-16 11:00:00	2020-05-16 11:00:00
1009	16140	14471	595	628	351351	16108	12918	966	165	47	797	16140	2020-05-16 12:00:00	2020-05-16 12:00:00
1009	16142	14471	595	628	351351	16108	12918	966	165	47	797	16142	2020-05-16 13:00:00	2020-05-16 13:00:00
1048	16144	14524	595	629	357393	16201	12579	850	158	50	840	16144	2020-05-16 14:00:00	2020-05-16 14:00:00
1048	16146	14524	595	629	357393	16201	12579	850	158	50	840	16146	2020-05-16 15:00:00	2020-05-16 15:00:00
1048	16146	14524	595	629	357393	16201	12579	850	158	50	840	16146	2020-05-16 16:00:00	2020-05-16 16:00:00
1048	16146	14524	595	629	357393	16201	12579	850	158	50	840	16146	2020-05-16 17:00:00	2020-05-16 17:00:00
1048	16146	14524	596	629	357393	16201	12579	850	158	50	840	16146	2020-05-16 18:00:00	2020-05-16 18:00:00
1048	16146	14524	596	629	357393	16201	12579	850	158	50	840	16146	2020-05-16 19:00:00	2020-05-16 19:00:00
1048	16147	14524	596	629	357393	16201	12579	850	158	50	840	16147	2020-05-16 20:00:00	2020-05-16 20:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-16 21:00:00	2020-05-16 21:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-16 22:00:00	2020-05-16 22:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-16 23:00:00	2020-05-16 23:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 00:00:00	2020-05-17 00:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 01:00:00	2020-05-17 01:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 02:00:00	2020-05-17 02:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 03:00:00	2020-05-17 03:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 04:00:00	2020-05-17 04:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 05:00:00	2020-05-17 05:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 06:00:00	2020-05-17 06:00:00
1048	16150	14524	596	629	357393	16201	12579	850	158	50	840	16150	2020-05-17 07:00:00	2020-05-17 07:00:00
1048	16151	14524	596	629	357393	16201	12579	850	158	50	840	16151	2020-05-17 08:00:00	2020-05-17 08:00:00
1048	16151	14524	596	629	357393	16201	12579	850	158	50	840	16151	2020-05-17 09:00:00	2020-05-17 09:00:00
1048	16151	14524	596	629	357393	16201	12579	850	158	50	840	16151	2020-05-17 10:00:00	2020-05-17 10:00:00
1048	16154	14524	596	629	357393	16201	12579	850	158	50	840	16154	2020-05-17 11:00:00	2020-05-17 11:00:00
1050	16154	14563	596	629	362509	16242	13482	890	149	48	853	16154	2020-05-17 12:00:00	2020-05-17 12:00:00
1050	16154	14563	596	629	362509	16242	13482	890	149	48	853	16154	2020-05-17 13:00:00	2020-05-17 13:00:00
1050	16161	14563	596	629	362509	16242	13482	890	149	48	853	16161	2020-05-17 14:00:00	2020-05-17 14:00:00
1050	16167	14563	596	629	362509	16242	13482	890	149	48	853	16167	2020-05-17 15:00:00	2020-05-17 15:00:00
1050	16167	14563	596	629	362509	16242	13482	890	149	48	853	16167	2020-05-17 16:00:00	2020-05-17 16:00:00
